"content_review","sentiment_analysis","domain_name","label"
"Super Mario Run is an okay game. The graphics are nice. The gameplay is repetitive. The Rally mode adds replayability. You have to get Rally tickets to even play it. It just counters itself in every way with its features. It's not that good. There are a lot of people saying ignore the hate, but I am just saying what I think. Super Mario Run is a bland game, not worth 10. If this game wasn't Mario, it would be less than 2 or even free. Unpopular opinion, but I just don't like it.","Positive","Games","Usa"
"I was really excited about this and it played as I was expecting but if you want all the worlds you have to pay 10 for it which is misleading and the reason I gave it 2 stars.","Negative","Games","Mis"
"Menu will not pop up when completing an easy mode level. Why? Fix it immediately","Positive","Games","Usa"
"Definitely great for me  my daughter. We love it.","Positive","Games","Mis"
"I paid 9.99 for this game.  It's time to update and give us more levels ","Neutral","Games","Mis"
"This app is super fun except for one problem. In order to play the game you need to pay 10 Personally I believe the price should go down ","Positive","Games","Mis"
"The game had only two power ups Which are the star and mushroom powers And the game needs more things to do and more worlds and levels to play After you beat the tour levels it's quiet boring and there is just nothing else to do ","Neutral","Games","Mis"
"good game but it requires you to be online to be played, i dl games mostly to use in air planes road trips and places were there is no connectivity, this game defeat the purpose of a single player and twist it to some 3rd party wicked agendA ","Negative","Games","Sup"
"please allow us to play this game offline. I can'\t play when I am not connected to the internet and it is a problem. ","Positive","Games","Sup"
"This apps only purpose is to generate cash. And free is a lie. Also I really hate 41 remove it and ill rate 5 ","Negative","Games","Mis"
"The game is pretty fun but it's not realtime at all. Racing a shadow and the whole idea of stunts making or breaking a race are kind of bogus","Positive","Games","Dep"
"For me it was free, but I could only do the first level without having to pay. But I had to pay for every other level, so I didn't really like how it did that. ","Negative","Games","Mis"
"I paid 10 for an app that doesn't work. It constantly crashes  I end up losing toads because of it. Disappointing. Would definitely uninstall if I hadn't paid for it.","Negative","Games","Dep"
"this game honestly is so fun but my one problem is once u finish 3 levels u have to by the rest of the game and a lot of people parents don't let there kids spend money on games but if it was free than everybody would have the joy of playing the whole game. otherwise i thought it is great ","Positive","Games","Mis"
"Nintendo has yet made another perfect game with mario The only sad thing is is that you have to buy the full game to be able to unlock all of the characters. But that's ok You can still be mario, toad, blue Yoshi, and toadette","Positive","Games","Mis"
"Game is great  it isn't free though so that's misleading.  ","Negative","Games","Dep"
"Worst part is you have to reset the app after every round of toad rally unless you lose.  The buttons won't take you out of it.","Negative","Games","Usa"
"And you have to play toad rally to get other characters. ","Positive","Games","Mis"
"Only world 1 is free and short Toad Rally competitions. The other 5 or 6 world access, you need to pay 10 minus 1 cent. If i knew that before, I wouldn't download the game. ","Positive","Games","Mis"
"Auto runs for you, auto jumps over bad guys, so not really playing the game. I want the ability to control the game myself. Please make it happen.","Negative","Games","Dep,Usa"
"It's fun, however, it's not worth 10.","Positive","Games","Mis"
"I cant even get the game to start and i've done everything. ","Neutral","Games","Mis"
"Good but needs internet. I don\'t play it much but it\'s fun. It would be awesome if I could play without the internet connection. It is a hassel and being connected all the time is not possible. ","Positive","Games","Sup"
"I lived this game. Amazing and fun. Liked the idea. Cool how you can play with one hand. But then, I learned that to complete more levels you had to pay. Most professional video game maker companies don't require to pay to continue playing. For example, take Clash Royale. Legendary game, any video gamer knows it. You can play the whole game without paying a dime, but on the side, there is a optional feature where you can buy gems or coins. Or, maybe decide for no coins in the game, like slither.io. You have to learn from the best. Please fix this, and I guarantee better reviews.","Positive","Games","Mis"
